index,city,estimate,variant,frac
2021-05-06,Zürich (ZH),robust,B.1.1.7,0.9556298682363479
2021-04-09,Zürich (ZH),robust,B.1.1.7,0.9367980706142658
2021-05-07,Zürich (ZH),robust,B.1.1.7,0.9524112718053397
2021-04-10,Zürich (ZH),robust,B.1.1.7,0.9344465720966445
2021-05-08,Zürich (ZH),robust,B.1.1.7,0.9483250548265812
2021-04-11,Zürich (ZH),robust,B.1.1.7,0.9318037286924192
2021-05-09,Zürich (ZH),robust,B.1.1.7,0.943580872205544
2021-04-12,Zürich (ZH),robust,B.1.1.7,0.9292897011087008
2021-05-10,Zürich (ZH),robust,B.1.1.7,0.9384862238724954
2021-04-13,Zürich (ZH),robust,B.1.1.7,0.927380701735947
2021-05-11,Zürich (ZH),robust,B.1.1.7,0.9333710929877944
2021-04-07,Zürich (ZH),robust,B.1.1.7,0.939609149494697
2021-05-05,Zürich (ZH),robust,B.1.1.7,0.9579003423254799
2021-02-11,Zürich (ZH),robust,B.1.1.7,0.4454480721116584
2021-02-10,Zürich (ZH),robust,B.1.1.7,0.42729298517142933
2021-02-09,Zürich (ZH),robust,B.1.1.7,0.4122799783163229
2021-02-08,Zürich (ZH),robust,B.1.1.7,0.4002783760710096
2021-02-07,Zürich (ZH),robust,B.1.1.7,0.3908577077270667
2021-02-06,Zürich (ZH),robust,B.1.1.7,0.3833310038684272
2021-02-05,Zürich (ZH),robust,B.1.1.7,0.3767711995377153
2021-02-04,Zürich (ZH),robust,B.1.1.7,0.3700044475924624
2021-02-03,Zürich (ZH),robust,B.1.1.7,0.3616098339194727
2021-02-01,Zürich (ZH),robust,B.1.1.7,0.33410679123272513
2021-01-31,Zürich (ZH),robust,B.1.1.7,0.3136118865282955
2021-01-26,Zürich (ZH),robust,B.1.1.7,0.2103152867504392
2021-01-24,Zürich (ZH),robust,B.1.1.7,0.19200576719972715
2021-01-21,Zürich (ZH),robust,B.1.1.7,0.17397059416528296
2021-01-17,Zürich (ZH),robust,B.1.1.7,0.11757567594355889
2021-01-14,Zürich (ZH),robust,B.1.1.7,0.06875364467718079
2021-01-12,Zürich (ZH),robust,B.1.1.7,0.05464617939964887
2021-01-10,Zürich (ZH),robust,B.1.1.7,0.049692167014979735
2021-01-08,Zürich (ZH),robust,B.1.1.7,0.0491442784825342
2021-01-06,Zürich (ZH),robust,B.1.1.7,0.05031978456554355
2021-01-04,Zürich (ZH),robust,B.1.1.7,0.05209462595028543
2021-01-02,Zürich (ZH),robust,B.1.1.7,0.05445011205171851
2021-08-25,Chur (GR),robust,B.1.1.7,0.0010829723570122695
2021-08-26,Chur (GR),robust,B.1.1.7,0.001098149162089232
2021-08-27,Chur (GR),robust,B.1.1.7,0.0011469824453651247
2021-08-28,Chur (GR),robust,B.1.1.7,0.001221171306045865
2021-08-29,Chur (GR),robust,B.1.1.7,0.0013143584042532369
2021-08-30,Chur (GR),robust,B.1.1.7,0.0014225124550859057
2021-08-31,Chur (GR),robust,B.1.1.7,0.0015437970547075798
2021-08-18,Chur (GR),robust,B.1.1.7,0.0021215910721621603
2021-08-19,Chur (GR),robust,B.1.1.7,0.0019161106588416997
2021-08-20,Chur (GR),robust,B.1.1.7,0.001697235097230144
2021-08-21,Chur (GR),robust,B.1.1.7,0.0014904276984276756
2021-08-22,Chur (GR),robust,B.1.1.7,0.0013160207406416272
2021-08-23,Chur (GR),robust,B.1.1.7,0.0011874774967493788
2021-08-24,Chur (GR),robust,B.1.1.7,0.0011103778031443944
2021-08-11,Chur (GR),robust,B.1.1.7,0.0016442053933271048
2021-08-12,Chur (GR),robust,B.1.1.7,0.0019273025075974759
2021-08-13,Chur (GR),robust,B.1.1.7,0.002163324067881878
2021-08-14,Chur (GR),robust,B.1.1.7,0.0023267078248913184
2021-08-15,Chur (GR),robust,B.1.1.7,0.002402144084707516
2021-08-16,Chur (GR),robust,B.1.1.7,0.002385847349710112
2021-08-17,Chur (GR),robust,B.1.1.7,0.002286385549133368
2021-08-04,Chur (GR),robust,B.1.1.7,0.0008845626524047788
2021-08-05,Chur (GR),robust,B.1.1.7,0.0007137082097531552
2021-08-06,Chur (GR),robust,B.1.1.7,0.0006497187395240165
2021-08-07,Chur (GR),robust,B.1.1.7,0.0006957739094776896
2021-08-08,Chur (GR),robust,B.1.1.7,0.0008419167627775218
2021-08-09,Chur (GR),robust,B.1.1.7,0.001068208935381151
2021-08-10,Chur (GR),robust,B.1.1.7,0.0013462730100845138
2021-07-28,Chur (GR),robust,B.1.1.7,0.0024259357971196053
2021-07-29,Chur (GR),robust,B.1.1.7,0.002398132658978794
2021-07-30,Chur (GR),robust,B.1.1.7,0.0022811827326155183
2021-07-31,Chur (GR),robust,B.1.1.7,0.0020691777080523214
2021-08-01,Chur (GR),robust,B.1.1.7,0.0017816199922047061
2021-08-02,Chur (GR),robust,B.1.1.7,0.0014574255429919834
2021-08-03,Chur (GR),robust,B.1.1.7,0.0011436139567375118
2021-07-21,Chur (GR),robust,B.1.1.7,0.002423973843839414
2021-07-22,Chur (GR),robust,B.1.1.7,0.0023510512437249684
2021-07-23,Chur (GR),robust,B.1.1.7,0.0022989338528244785
2021-07-24,Chur (GR),robust,B.1.1.7,0.0022777694437204343
2021-07-25,Chur (GR),robust,B.1.1.7,0.002292376153901784
2021-07-26,Chur (GR),robust,B.1.1.7,0.0023373184079498854
2021-07-27,Chur (GR),robust,B.1.1.7,0.0023929203898997832
2021-07-14,Chur (GR),robust,B.1.1.7,0.0033055776454074194
2021-07-15,Chur (GR),robust,B.1.1.7,0.0030595224939046687
2021-07-16,Chur (GR),robust,B.1.1.7,0.0028892089309211473
2021-07-17,Chur (GR),robust,B.1.1.7,0.0027671895280993054
2021-07-18,Chur (GR),robust,B.1.1.7,0.0026724459094362284
2021-07-19,Chur (GR),robust,B.1.1.7,0.0025889074806618477
2021-07-20,Chur (GR),robust,B.1.1.7,0.0025061480215817725
2021-07-07,Chur (GR),robust,B.1.1.7,0.015412051229191148
2021-07-08,Chur (GR),robust,B.1.1.7,0.011111925754075363
2021-07-09,Chur (GR),robust,B.1.1.7,0.008156249234435696
2021-07-10,Chur (GR),robust,B.1.1.7,0.006218039989330565
2021-07-11,Chur (GR),robust,B.1.1.7,0.004982900303870425
2021-07-12,Chur (GR),robust,B.1.1.7,0.004189729797227738
2021-07-13,Chur (GR),robust,B.1.1.7,0.0036637612771240674
2021-06-30,Chur (GR),robust,B.1.1.7,0.20478307561115605
2021-07-01,Chur (GR),robust,B.1.1.7,0.11971681813400191
2021-07-02,Chur (GR),robust,B.1.1.7,0.08000220396008582
2021-07-03,Chur (GR),robust,B.1.1.7,0.056493026370841845
2021-07-04,Chur (GR),robust,B.1.1.7,0.04078953577642258
2021-07-05,Chur (GR),robust,B.1.1.7,0.029605389676491498
2021-07-06,Chur (GR),robust,B.1.1.7,0.021414733707858898
2021-06-22,Chur (GR),robust,B.1.1.7,0.9758619795929202
2021-06-23,Chur (GR),robust,B.1.1.7,0.9679005646399348
2021-06-24,Chur (GR),robust,B.1.1.7,0.9575956929280249
2021-06-25,Chur (GR),robust,B.1.1.7,0.9433822676307517
2021-06-26,Chur (GR),robust,B.1.1.7,0.9218430908275282
2021-06-27,Chur (GR),robust,B.1.1.7,0.8843465274882281
2021-06-28,Chur (GR),robust,B.1.1.7,0.7998522302662951
2021-06-29,Chur (GR),robust,B.1.1.7,0.4903989412481013
2021-06-16,Chur (GR),robust,B.1.1.7,0.9896495855824314
2021-06-17,Chur (GR),robust,B.1.1.7,0.9900315799402017
2021-06-09,Chur (GR),robust,B.1.1.7,0.9831021495634269
2021-06-10,Chur (GR),robust,B.1.1.7,0.9840430005486243
2021-06-11,Chur (GR),robust,B.1.1.7,0.9851032575548427
2021-06-12,Chur (GR),robust,B.1.1.7,0.986183925040665
2021-06-13,Chur (GR),robust,B.1.1.7,0.9872184614816748
2021-06-14,Chur (GR),robust,B.1.1.7,0.9881655015519779
2021-06-15,Chur (GR),robust,B.1.1.7,0.9889929848200916
2021-06-02,Chur (GR),robust,B.1.1.7,0.9874621270086275
2021-06-03,Chur (GR),robust,B.1.1.7,0.98585419549798
2021-06-04,Chur (GR),robust,B.1.1.7,0.9843355368791797
2021-06-05,Chur (GR),robust,B.1.1.7,0.9831052563008198
2021-06-06,Chur (GR),robust,B.1.1.7,0.9823381409463601
2021-06-07,Chur (GR),robust,B.1.1.7,0.9821196668052938
2021-06-08,Chur (GR),robust,B.1.1.7,0.9824128741461364
2021-05-26,Chur (GR),robust,B.1.1.7,0.9941141950641037
2021-05-28,Chur (GR),robust,B.1.1.7,0.9932299110614687
2021-05-29,Chur (GR),robust,B.1.1.7,0.9924844748899938
2021-05-30,Chur (GR),robust,B.1.1.7,0.9915306530771696
2021-05-31,Chur (GR),robust,B.1.1.7,0.9903655274343414
2021-06-01,Chur (GR),robust,B.1.1.7,0.9889960870739228
2021-05-19,Chur (GR),robust,B.1.1.7,0.9947713097084591
2021-05-20,Chur (GR),robust,B.1.1.7,0.9947308325438625
2021-05-21,Chur (GR),robust,B.1.1.7,0.9946562687967692
2021-05-22,Chur (GR),robust,B.1.1.7,0.9945698358761399
2021-05-23,Chur (GR),robust,B.1.1.7,0.9944891795032049
2021-05-24,Chur (GR),robust,B.1.1.7,0.9944121408310816
2021-05-25,Chur (GR),robust,B.1.1.7,0.9943068829383362
2021-05-12,Chur (GR),robust,B.1.1.7,0.9927876471376561
2021-05-13,Chur (GR),robust,B.1.1.7,0.9932985039565243
2021-05-14,Chur (GR),robust,B.1.1.7,0.9938307394828148
2021-05-15,Chur (GR),robust,B.1.1.7,0.9942894684347475
2021-05-16,Chur (GR),robust,B.1.1.7,0.9945604946524802
2021-05-17,Chur (GR),robust,B.1.1.7,0.9946951995511516
2021-05-18,Chur (GR),robust,B.1.1.7,0.994762288877717
2021-02-06,Chur (GR),robust,B.1.1.7,0.4634750352354409
2021-02-07,Chur (GR),robust,B.1.1.7,0.4823406347314537
2021-02-08,Chur (GR),robust,B.1.1.7,0.4984180119803681
2021-02-09,Chur (GR),robust,B.1.1.7,0.5122351754598008
2021-02-10,Chur (GR),robust,B.1.1.7,0.5243563183450207
2021-02-11,Chur (GR),robust,B.1.1.7,0.5352245726048486
2021-02-12,Chur (GR),robust,B.1.1.7,0.5452468859529166
2021-02-13,Chur (GR),robust,B.1.1.7,0.5549433851481633
2021-02-14,Chur (GR),robust,B.1.1.7,0.5650437591851001
2021-02-15,Chur (GR),robust,B.1.1.7,0.576468979443399
2021-02-16,Chur (GR),robust,B.1.1.7,0.5901449888874132
2021-02-17,Chur (GR),robust,B.1.1.7,0.6066531411112945
2021-02-18,Chur (GR),robust,B.1.1.7,0.6258055639833155
2021-02-19,Chur (GR),robust,B.1.1.7,0.6466638319518107
2021-02-20,Chur (GR),robust,B.1.1.7,0.6677838400214857
2021-02-21,Chur (GR),robust,B.1.1.7,0.6878064639633901
2021-02-22,Chur (GR),robust,B.1.1.7,0.7057405257327793
2021-02-23,Chur (GR),robust,B.1.1.7,0.7210369700995453
2021-02-24,Chur (GR),robust,B.1.1.7,0.7338249716104641
2021-02-25,Chur (GR),robust,B.1.1.7,0.7453106707155656
2021-02-26,Chur (GR),robust,B.1.1.7,0.7570876945955638
2021-02-27,Chur (GR),robust,B.1.1.7,0.7705880213627366
2021-02-28,Chur (GR),robust,B.1.1.7,0.7865160307320084
2021-03-01,Chur (GR),robust,B.1.1.7,0.8046207952378004
2021-03-02,Chur (GR),robust,B.1.1.7,0.8239158860013627
2021-03-03,Chur (GR),robust,B.1.1.7,0.8430993011950713
2021-03-04,Chur (GR),robust,B.1.1.7,0.8608398238204795
2021-03-05,Chur (GR),robust,B.1.1.7,0.8759708984495597
2021-03-06,Chur (GR),robust,B.1.1.7,0.887718574818727
2021-03-07,Chur (GR),robust,B.1.1.7,0.8958508974665348
2021-03-08,Chur (GR),robust,B.1.1.7,0.9006164052299352
2021-03-09,Chur (GR),robust,B.1.1.7,0.9025558012803958
2021-03-10,Chur (GR),robust,B.1.1.7,0.9023559526099831
2021-03-11,Chur (GR),robust,B.1.1.7,0.9007954018993428
2021-03-12,Chur (GR),robust,B.1.1.7,0.898722318530648
2021-03-13,Chur (GR),robust,B.1.1.7,0.897025749337927
2021-03-14,Chur (GR),robust,B.1.1.7,0.8965780924976501
2021-03-15,Chur (GR),robust,B.1.1.7,0.898103592557658
2021-03-16,Chur (GR),robust,B.1.1.7,0.9019629136162741
2021-03-17,Chur (GR),robust,B.1.1.7,0.9079662492627506
2021-03-18,Chur (GR),robust,B.1.1.7,0.9154209870599537
2021-03-19,Chur (GR),robust,B.1.1.7,0.9234510917486808
2021-03-20,Chur (GR),robust,B.1.1.7,0.9313304486700075
2021-03-21,Chur (GR),robust,B.1.1.7,0.938618336952708
2021-03-22,Chur (GR),robust,B.1.1.7,0.9451029914761119
2021-03-23,Chur (GR),robust,B.1.1.7,0.9506430675023181
2021-03-24,Chur (GR),robust,B.1.1.7,0.9553049074577684
2021-03-25,Chur (GR),robust,B.1.1.7,0.9591626965990404
2021-03-26,Chur (GR),robust,B.1.1.7,0.9623220012284635
2021-03-27,Chur (GR),robust,B.1.1.7,0.964903615013518
2021-03-28,Chur (GR),robust,B.1.1.7,0.9670304240596403
2021-03-29,Chur (GR),robust,B.1.1.7,0.9688358825919132
2021-03-30,Chur (GR),robust,B.1.1.7,0.9704625744545051
2021-03-31,Chur (GR),robust,B.1.1.7,0.9721405789131662
2021-04-01,Chur (GR),robust,B.1.1.7,0.9740820067686826
2021-04-02,Chur (GR),robust,B.1.1.7,0.9764450739629336
2021-04-04,Chur (GR),robust,B.1.1.7,0.9824450009649062
2021-04-05,Chur (GR),robust,B.1.1.7,0.9856863652195953
2021-04-06,Chur (GR),robust,B.1.1.7,0.9886628302324658
2021-04-14,Chur (GR),robust,B.1.1.7,0.9893518379199264
2021-04-15,Chur (GR),robust,B.1.1.7,0.9875978517386772
2021-04-16,Chur (GR),robust,B.1.1.7,0.9858978943620881
2021-04-17,Chur (GR),robust,B.1.1.7,0.9843821515537666
2021-04-18,Chur (GR),robust,B.1.1.7,0.9831567801566614
2021-04-19,Chur (GR),robust,B.1.1.7,0.9822946710207995
2021-04-20,Chur (GR),robust,B.1.1.7,0.9818302485810572
2021-04-21,Chur (GR),robust,B.1.1.7,0.9817609780782889
2021-04-22,Chur (GR),robust,B.1.1.7,0.9820522055118133
2021-04-23,Chur (GR),robust,B.1.1.7,0.9826417053286761
2021-04-24,Chur (GR),robust,B.1.1.7,0.9834452817235545
2021-04-25,Chur (GR),robust,B.1.1.7,0.9843673840865075
2021-04-26,Chur (GR),robust,B.1.1.7,0.985318517825074
2021-04-27,Chur (GR),robust,B.1.1.7,0.9862339815122296
2021-04-28,Chur (GR),robust,B.1.1.7,0.987081729079598
2021-04-29,Chur (GR),robust,B.1.1.7,0.9878534590106898
2021-04-30,Chur (GR),robust,B.1.1.7,0.9885391268216418
2021-05-01,Chur (GR),robust,B.1.1.7,0.9891550176461261
2021-05-02,Chur (GR),robust,B.1.1.7,0.9897035747385857
2021-05-03,Chur (GR),robust,B.1.1.7,0.9901875002044045
2021-05-04,Chur (GR),robust,B.1.1.7,0.9906143325227995
2021-04-10,Chur (GR),robust,B.1.1.7,0.9938818611822341
2021-05-08,Chur (GR),robust,B.1.1.7,0.9917148208059773
2021-04-11,Chur (GR),robust,B.1.1.7,0.9934045862653422
2021-05-09,Chur (GR),robust,B.1.1.7,0.991781849600132
2021-04-12,Chur (GR),robust,B.1.1.7,0.9924062811312299
2021-05-10,Chur (GR),robust,B.1.1.7,0.9919939763545224
2021-04-13,Chur (GR),robust,B.1.1.7,0.9910139926837076
2021-05-11,Chur (GR),robust,B.1.1.7,0.9923393853179582
2021-04-07,Chur (GR),robust,B.1.1.7,0.9910931218884936
2021-05-05,Chur (GR),robust,B.1.1.7,0.9909873716290533
2021-04-08,Chur (GR),robust,B.1.1.7,0.9928068745460835
2021-05-06,Chur (GR),robust,B.1.1.7,0.991299505601901
2021-04-09,Chur (GR),robust,B.1.1.7,0.9937212901573904
2021-05-07,Chur (GR),robust,B.1.1.7,0.9915475120261917
2021-08-25,Altenrhein (SG),robust,B.1.1.7,0.0027797863419184807
2021-08-26,Altenrhein (SG),robust,B.1.1.7,0.0025429913357525214
2021-08-27,Altenrhein (SG),robust,B.1.1.7,0.0023053139634716005
2021-08-28,Altenrhein (SG),robust,B.1.1.7,0.0020844020746186944
2021-08-29,Altenrhein (SG),robust,B.1.1.7,0.001894695904045771
2021-08-30,Altenrhein (SG),robust,B.1.1.7,0.001745535757962097
2021-08-31,Altenrhein (SG),robust,B.1.1.7,0.0016408650555444
2021-08-18,Altenrhein (SG),robust,B.1.1.7,0.0035132261883392144
2021-08-19,Altenrhein (SG),robust,B.1.1.7,0.003467197136503577
2021-08-20,Altenrhein (SG),robust,B.1.1.7,0.0034463373412537556
2021-08-21,Altenrhein (SG),robust,B.1.1.7,0.0034032569951065457
2021-08-22,Altenrhein (SG),robust,B.1.1.7,0.003316677877063225
2021-08-23,Altenrhein (SG),robust,B.1.1.7,0.003180178509366041
2021-08-24,Altenrhein (SG),robust,B.1.1.7,0.0029975008228960813
2021-08-15,Altenrhein (SG),robust,B.1.1.7,0.005268362725735699
2021-08-16,Altenrhein (SG),robust,B.1.1.7,0.004162955542004817
2021-08-17,Altenrhein (SG),robust,B.1.1.7,0.0036823970779062526
2021-08-04,Altenrhein (SG),robust,B.1.1.7,0.11767242913146911
2021-08-05,Altenrhein (SG),robust,B.1.1.7,0.0954811565443866
2021-08-06,Altenrhein (SG),robust,B.1.1.7,0.07687706050659947
2021-08-07,Altenrhein (SG),robust,B.1.1.7,0.06167070767084053
2021-08-08,Altenrhein (SG),robust,B.1.1.7,0.049229635956881304
2021-08-09,Altenrhein (SG),robust,B.1.1.7,0.03886352020860144
2021-08-10,Altenrhein (SG),robust,B.1.1.7,0.030020925146801453
2021-07-28,Altenrhein (SG),robust,B.1.1.7,0.19119308163573176
2021-07-29,Altenrhein (SG),robust,B.1.1.7,0.20747784945878012
2021-07-30,Altenrhein (SG),robust,B.1.1.7,0.21295278889079194
2021-07-31,Altenrhein (SG),robust,B.1.1.7,0.20692614465360307
2021-08-01,Altenrhein (SG),robust,B.1.1.7,0.19094925268741228
2021-08-02,Altenrhein (SG),robust,B.1.1.7,0.1682034155999252
2021-08-03,Altenrhein (SG),robust,B.1.1.7,0.14263939672198755
2021-07-21,Altenrhein (SG),robust,B.1.1.7,0.060629640279663784
2021-07-22,Altenrhein (SG),robust,B.1.1.7,0.07135078511006016
2021-07-23,Altenrhein (SG),robust,B.1.1.7,0.08484547934346512
2021-07-24,Altenrhein (SG),robust,B.1.1.7,0.10098958674906891
2021-07-25,Altenrhein (SG),robust,B.1.1.7,0.12013159297634812
2021-07-26,Altenrhein (SG),robust,B.1.1.7,0.14271337719478228
2021-07-27,Altenrhein (SG),robust,B.1.1.7,0.16774352649184507
2021-07-14,Altenrhein (SG),robust,B.1.1.7,0.06138589486334961
2021-07-15,Altenrhein (SG),robust,B.1.1.7,0.05410653316577333
2021-07-16,Altenrhein (SG),robust,B.1.1.7,0.04933711370477348
2021-07-17,Altenrhein (SG),robust,B.1.1.7,0.04680914481521474
2021-07-18,Altenrhein (SG),robust,B.1.1.7,0.04641388896940132
2021-07-19,Altenrhein (SG),robust,B.1.1.7,0.048321132144889783
2021-07-20,Altenrhein (SG),robust,B.1.1.7,0.052949646999163505
2021-07-07,Altenrhein (SG),robust,B.1.1.7,0.4929330656754471
2021-07-08,Altenrhein (SG),robust,B.1.1.7,0.26961619571453116
2021-07-09,Altenrhein (SG),robust,B.1.1.7,0.1789460870800908
2021-07-10,Altenrhein (SG),robust,B.1.1.7,0.13358037321462737
2021-07-11,Altenrhein (SG),robust,B.1.1.7,0.10529841925102838
2021-07-12,Altenrhein (SG),robust,B.1.1.7,0.08574446498774461
2021-06-30,Altenrhein (SG),robust,B.1.1.7,0.9282026445324405
2021-07-01,Altenrhein (SG),robust,B.1.1.7,0.9135444822518571
2021-07-02,Altenrhein (SG),robust,B.1.1.7,0.8945500080558875
2021-07-03,Altenrhein (SG),robust,B.1.1.7,0.8685733240004456
2021-07-04,Altenrhein (SG),robust,B.1.1.7,0.8300880496081936
2021-07-05,Altenrhein (SG),robust,B.1.1.7,0.7691153262361071
2021-07-06,Altenrhein (SG),robust,B.1.1.7,0.6756717942145475
2021-06-25,Altenrhein (SG),robust,B.1.1.7,0.9614123464400417
2021-06-27,Altenrhein (SG),robust,B.1.1.7,0.9551359759715708
2021-06-28,Altenrhein (SG),robust,B.1.1.7,0.948278108041695
2021-06-29,Altenrhein (SG),robust,B.1.1.7,0.939249775493856
2021-06-16,Altenrhein (SG),robust,B.1.1.7,0.9081167769226364
2021-06-18,Altenrhein (SG),robust,B.1.1.7,0.9200203559070759
2021-06-19,Altenrhein (SG),robust,B.1.1.7,0.9290273947318667
2021-06-20,Altenrhein (SG),robust,B.1.1.7,0.9381182792908177
2021-06-21,Altenrhein (SG),robust,B.1.1.7,0.9462703380205
2021-06-22,Altenrhein (SG),robust,B.1.1.7,0.9529312889119558
2021-06-09,Altenrhein (SG),robust,B.1.1.7,0.9594774327499227
2021-06-10,Altenrhein (SG),robust,B.1.1.7,0.9501957326874948
2021-06-11,Altenrhein (SG),robust,B.1.1.7,0.9398309892812421
2021-06-12,Altenrhein (SG),robust,B.1.1.7,0.929079157093756
2021-06-13,Altenrhein (SG),robust,B.1.1.7,0.919162762506947
2021-06-14,Altenrhein (SG),robust,B.1.1.7,0.9116121634464502
2021-06-15,Altenrhein (SG),robust,B.1.1.7,0.9077256741619993
2021-06-02,Altenrhein (SG),robust,B.1.1.7,0.9912763843537163
2021-06-03,Altenrhein (SG),robust,B.1.1.7,0.9893848736830568
2021-06-04,Altenrhein (SG),robust,B.1.1.7,0.986800114806108
2021-06-05,Altenrhein (SG),robust,B.1.1.7,0.9833941424680763
2021-06-06,Altenrhein (SG),robust,B.1.1.7,0.9790628733041852
2021-06-07,Altenrhein (SG),robust,B.1.1.7,0.9737070107979302
2021-06-08,Altenrhein (SG),robust,B.1.1.7,0.9672145915746019
2021-05-26,Altenrhein (SG),robust,B.1.1.7,0.9958959061601598
2021-05-27,Altenrhein (SG),robust,B.1.1.7,0.9956425310770398
2021-05-29,Altenrhein (SG),robust,B.1.1.7,0.9948340227012689
2021-05-30,Altenrhein (SG),robust,B.1.1.7,0.9942844852356539
2021-05-31,Altenrhein (SG),robust,B.1.1.7,0.9935814156628373
2021-06-01,Altenrhein (SG),robust,B.1.1.7,0.9926241922264967
2021-05-19,Altenrhein (SG),robust,B.1.1.7,0.9939482459198017
2021-05-20,Altenrhein (SG),robust,B.1.1.7,0.9946043673967478
2021-05-21,Altenrhein (SG),robust,B.1.1.7,0.9951331684925816
2021-05-22,Altenrhein (SG),robust,B.1.1.7,0.9955472058264332
2021-05-23,Altenrhein (SG),robust,B.1.1.7,0.9958411924173698
2021-05-24,Altenrhein (SG),robust,B.1.1.7,0.996001815394724
2021-05-25,Altenrhein (SG),robust,B.1.1.7,0.9960195658414108
2021-05-12,Altenrhein (SG),robust,B.1.1.7,0.9810449707523374
2021-05-13,Altenrhein (SG),robust,B.1.1.7,0.9842238589969472
2021-05-14,Altenrhein (SG),robust,B.1.1.7,0.9869033114908635
2021-05-15,Altenrhein (SG),robust,B.1.1.7,0.9890620553641958
2021-05-16,Altenrhein (SG),robust,B.1.1.7,0.9907657655269653
2021-05-17,Altenrhein (SG),robust,B.1.1.7,0.9920939445885678
2021-05-18,Altenrhein (SG),robust,B.1.1.7,0.9931301716301342
2021-02-01,Altenrhein (SG),robust,B.1.1.7,0.24302267079913978
2021-02-02,Altenrhein (SG),robust,B.1.1.7,0.24841226259131968
2021-02-03,Altenrhein (SG),robust,B.1.1.7,0.25450515818646274
2021-02-04,Altenrhein (SG),robust,B.1.1.7,0.2614707574305831
2021-02-05,Altenrhein (SG),robust,B.1.1.7,0.2695475639125083
2021-02-06,Altenrhein (SG),robust,B.1.1.7,0.27906421566468415
2021-02-07,Altenrhein (SG),robust,B.1.1.7,0.2903932593864455
2021-02-08,Altenrhein (SG),robust,B.1.1.7,0.3038230466201922
2021-02-09,Altenrhein (SG),robust,B.1.1.7,0.3194040049247938
2021-02-10,Altenrhein (SG),robust,B.1.1.7,0.3368252247827541
2021-02-11,Altenrhein (SG),robust,B.1.1.7,0.3553953351726671
2021-02-12,Altenrhein (SG),robust,B.1.1.7,0.37419177946359194
2021-02-13,Altenrhein (SG),robust,B.1.1.7,0.3923038195557725
2021-02-14,Altenrhein (SG),robust,B.1.1.7,0.4090118205322221
2021-02-15,Altenrhein (SG),robust,B.1.1.7,0.4238731231657002
2021-02-16,Altenrhein (SG),robust,B.1.1.7,0.43681350344652564
2021-02-17,Altenrhein (SG),robust,B.1.1.7,0.4482074661736161
2021-02-18,Altenrhein (SG),robust,B.1.1.7,0.4588362179458465
2021-02-19,Altenrhein (SG),robust,B.1.1.7,0.469689431914948
2021-02-20,Altenrhein (SG),robust,B.1.1.7,0.4817084359449873
2021-02-21,Altenrhein (SG),robust,B.1.1.7,0.4955551288462172
2021-02-22,Altenrhein (SG),robust,B.1.1.7,0.5115187232809325
2021-02-23,Altenrhein (SG),robust,B.1.1.7,0.5296419046008766
2021-02-24,Altenrhein (SG),robust,B.1.1.7,0.5500601087823852
2021-02-25,Altenrhein (SG),robust,B.1.1.7,0.5729713901652386
2021-02-26,Altenrhein (SG),robust,B.1.1.7,0.5983145911250557
2021-02-27,Altenrhein (SG),robust,B.1.1.7,0.6253501747344207
2021-02-28,Altenrhein (SG),robust,B.1.1.7,0.6527678178130225
2021-03-01,Altenrhein (SG),robust,B.1.1.7,0.6795263319935889
2021-03-02,Altenrhein (SG),robust,B.1.1.7,0.7054407855278957
2021-03-03,Altenrhein (SG),robust,B.1.1.7,0.7308844498355914
2021-03-04,Altenrhein (SG),robust,B.1.1.7,0.7562407359923768
2021-03-05,Altenrhein (SG),robust,B.1.1.7,0.7816224804301088
2021-03-06,Altenrhein (SG),robust,B.1.1.7,0.8068329067882154
2021-03-07,Altenrhein (SG),robust,B.1.1.7,0.8314939281946593
2021-03-08,Altenrhein (SG),robust,B.1.1.7,0.8551597848155499
2021-03-09,Altenrhein (SG),robust,B.1.1.7,0.8772271274796208
2021-03-10,Altenrhein (SG),robust,B.1.1.7,0.8969524534501793
2021-03-11,Altenrhein (SG),robust,B.1.1.7,0.9137579449193757
2021-03-12,Altenrhein (SG),robust,B.1.1.7,0.9274802407496825
2021-03-13,Altenrhein (SG),robust,B.1.1.7,0.9383409114442169
2021-03-14,Altenrhein (SG),robust,B.1.1.7,0.9467156517667814
2021-03-15,Altenrhein (SG),robust,B.1.1.7,0.9530095646815232
2021-03-16,Altenrhein (SG),robust,B.1.1.7,0.9575516210981488
